Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
49,1064,2,1,1,1941,2,42,3,5,4,19161,13738,3,15,3,4,80,0,28,3,3,5,4,4,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
50,145,1,3,1,1040,4,95,3,2,3,6347,24920,0,12,3,1,80,1,19,3,3,18,7,0,13,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27,210,1,1,1,449,3,73,3,2,2,6349,22107,0,13,3,4,80,1,6,0,3,5,4,1,4,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
42,355,10,4,1,1854,3,38,3,1,3,2936,6161,3,22,4,2,80,2,10,1,2,6,3,3,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
37,408,19,2,1,61,2,73,3,1,2,3022,10227,4,21,4,1,80,0,8,1,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
36,469,3,3,1,1257,3,46,3,1,2,3692,9256,1,12,3,3,80,0,12,2,2,11,10,0,7,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
47,983,2,2,1,574,1,65,3,2,4,5070,7389,5,13,3,3,80,3,20,2,3,5,0,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,119,15,4,1,1975,2,77,3,4,1,13341,25098,0,12,3,1,80,0,21,3,3,20,8,11,10,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
41,552,4,3,1,1722,3,60,1,2,2,6430,20794,6,19,3,2,80,1,10,4,3,3,2,1,2,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
29,337,14,1,1,1421,3,84,3,3,4,7553,22930,0,12,3,1,80,0,9,1,3,8,7,7,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
38,364,3,5,1,193,4,32,3,2,3,4317,2302,3,20,4,2,80,0,19,2,3,3,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
32,1062,2,3,1,471,3,75,3,1,2,2370,3956,1,13,3,3,80,1,8,4,3,8,0,0,7,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31,1445,1,5,1,1459,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21,546,5,1,1,1623,3,97,3,1,4,3117,26009,1,18,3,3,80,0,3,2,3,2,2,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
43,422,1,3,1,902,4,33,3,2,4,5562,21782,4,13,3,2,80,1,12,2,2,5,2,2,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,1495,4,2,1,1687,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,5,2,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,813,17,5,1,1656,4,50,2,3,1,13269,21981,5,15,3,3,80,3,19,3,3,14,11,1,11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31,1274,9,1,1,581,3,33,3,3,2,10648,14394,1,25,4,4,80,1,13,6,4,13,8,0,8,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
35,303,27,3,1,1797,3,84,3,2,4,5813,13492,1,18,3,4,80,0,10,2,3,10,7,7,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
37,1305,10,4,1,518,3,49,3,2,2,4197,21123,2,12,3,4,80,0,18,2,2,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
27,1130,8,4,1,458,2,56,3,2,2,6214,3415,1,18,3,1,80,1,8,3,3,8,7,0,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
48,1355,4,4,1,1024,3,78,2,3,3,10999,22245,7,14,3,2,80,0,27,3,3,15,11,4,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
38,1394,8,3,1,1937,4,58,2,2,2,2133,18115,1,16,3,3,80,1,20,3,3,20,11,0,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,894,1,4,1,1662,4,33,2,2,3,4374,15411,0,15,3,3,80,0,4,6,3,3,2,1,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
27,1377,11,1,1,1434,2,91,3,1,1,2099,7679,0,14,3,2,80,0,6,3,4,5,0,1,4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,999,26,1,1,1374,1,92,2,1,3,2029,15891,1,20,4,3,80,3,5,2,3,5,4,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
47,217,3,3,1,746,4,49,3,4,3,13770,10225,9,12,3,4,80,2,28,2,2,22,2,11,13,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49,464,16,3,1,1674,4,74,3,1,1,2587,24941,4,16,3,2,80,1,17,2,2,2,2,2,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
58,605,21,3,1,1938,4,72,3,4,4,17875,11761,4,13,3,3,80,1,29,2,2,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
24,1448,1,1,1,554,1,62,3,1,2,3202,21972,1,16,3,2,80,0,6,4,3,5,3,1,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
29,410,2,1,1,1513,4,97,3,1,2,3180,4668,0,13,3,3,80,3,4,3,3,3,2,0,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
35,1017,6,4,1,691,2,82,1,2,4,6646,19368,1,13,3,2,80,0,17,3,3,17,11,11,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26,841,6,3,1,164,3,46,2,1,2,2368,23300,1,19,3,3,80,0,5,3,2,5,4,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
58,286,2,4,1,825,4,31,3,5,2,19246,25761,7,12,3,4,80,0,40,2,3,31,15,13,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
45,364,25,3,1,1306,2,83,3,5,2,18061,13035,3,22,4,3,80,0,22,4,3,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
38,849,25,2,1,421,1,81,2,3,2,12061,26707,3,17,3,3,80,1,19,2,3,10,8,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
22,253,11,3,1,511,1,43,3,1,2,2244,24440,1,13,3,4,80,1,2,1,3,2,1,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33,1017,25,3,1,1108,1,55,2,1,2,2313,2993,4,20,4,2,80,0,5,0,3,2,2,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
30,1398,22,4,1,567,3,69,3,3,1,8412,2890,0,11,3,3,80,0,10,3,3,9,8,7,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
38,395,9,3,1,893,2,98,2,1,2,2899,12102,0,19,3,4,80,1,3,3,3,2,2,1,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
35,636,4,4,1,1185,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
30,1138,6,3,1,1311,1,48,2,2,4,4627,23631,0,12,3,1,80,1,10,6,3,9,2,6,7,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
27,1410,3,1,1,714,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,3,6,5,0,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
23,571,12,2,1,1982,4,78,3,1,4,2647,13672,1,13,3,3,80,0,5,6,4,5,2,1,4,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
46,734,2,4,1,1789,3,46,3,5,4,19328,14218,7,17,3,3,80,1,24,3,3,2,1,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,975,7,3,1,764,4,55,2,2,1,6811,23398,8,19,3,1,80,0,9,2,1,7,6,0,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,587,10,1,1,584,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
48,492,16,4,1,1557,3,96,3,2,3,6439,13693,8,14,3,3,80,1,18,2,3,8,7,7,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,833,18,3,1,1766,2,60,1,2,4,5811,24539,3,16,3,3,80,1,15,2,3,1,0,1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
34,702,16,4,1,838,3,100,2,1,4,2553,8306,1,16,3,3,80,0,6,3,3,5,2,1,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
27,829,8,1,1,800,3,84,3,2,4,4342,24008,0,19,3,2,80,1,5,3,3,4,2,1,1,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,160,3,3,1,680,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,2,3,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33,530,16,3,1,1681,3,36,3,2,4,5368,16130,1,25,4,3,80,1,7,2,3,6,5,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28,1009,1,3,1,1111,1,45,2,1,2,2596,7160,1,15,3,1,80,2,1,2,3,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
23,638,9,3,1,2023,4,33,3,1,1,1790,26956,1,19,3,1,80,1,1,3,2,1,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
47,1379,16,4,1,987,3,64,4,2,3,5067,6759,1,19,3,3,80,0,20,3,4,19,10,2,7,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
51,432,9,4,1,116,4,96,3,1,4,2075,18725,3,23,4,2,80,2,10,4,3,4,2,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
35,750,28,3,1,1596,2,46,4,2,3,3407,25348,1,17,3,4,80,2,10,3,2,10,9,6,8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
30,1005,3,3,1,297,4,88,3,1,1,2657,8556,5,11,3,3,80,0,8,5,3,5,2,0,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
38,471,12,3,1,837,1,45,2,2,1,6288,4284,2,15,3,3,80,1,13,3,2,4,3,1,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25,688,3,3,1,538,1,91,3,1,1,4031,9396,5,13,3,3,80,1,6,5,3,2,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
47,955,4,2,1,1003,4,83,3,2,4,4163,8571,1,17,3,3,80,0,9,0,3,9,0,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
48,1224,10,3,1,1867,4,91,2,5,2,19665,13583,4,12,3,4,80,0,29,3,3,22,10,12,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,672,25,3,1,899,4,78,2,3,2,10903,9129,3,16,3,1,80,0,16,2,3,13,10,4,8,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
26,426,17,4,1,608,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,1018,3,2,1,727,3,39,3,3,4,11159,19373,3,15,3,4,80,0,10,6,3,7,7,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,528,8,4,1,1164,3,100,3,1,3,4323,7108,1,17,3,2,80,0,6,2,1,5,4,1,4,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
39,592,2,3,1,1458,1,54,2,1,1,3646,17181,2,23,4,2,80,0,11,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
40,791,2,2,1,807,3,38,4,2,2,4244,9931,1,24,4,4,80,1,8,2,3,8,7,3,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30,1465,1,3,1,1241,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,2,3,11,9,5,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
40,107,10,3,1,1239,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
26,192,1,2,1,1083,1,59,2,1,1,3955,11141,1,16,3,1,80,2,6,2,3,5,3,1,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
21,895,9,2,1,484,1,39,3,1,4,2610,2851,1,24,4,3,80,0,3,3,2,3,2,2,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36,913,9,2,1,699,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
28,1103,16,3,1,1947,3,49,3,1,3,2144,2122,1,14,3,3,80,0,5,3,2,5,3,1,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
28,289,2,2,1,1504,3,38,2,1,1,2561,5355,7,11,3,3,80,0,8,2,2,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
21,337,7,1,1,1780,2,31,3,1,2,2679,4567,1,13,3,2,80,0,1,3,3,1,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
40,555,2,3,1,521,2,78,2,2,3,3448,13436,6,22,4,2,80,1,20,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
33,970,7,3,1,1114,4,30,3,2,2,4302,13401,0,17,3,3,80,1,4,3,3,3,2,0,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,1142,8,3,1,1860,4,81,3,1,3,3968,13624,4,13,3,4,80,0,8,3,3,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
50,809,12,3,1,174,3,77,3,3,4,9208,6645,4,11,3,4,80,0,16,3,3,2,2,2,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
46,644,1,4,1,288,4,97,3,3,1,9396,12368,7,16,3,3,80,1,17,3,3,4,2,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,1362,10,1,1,701,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
45,374,20,3,1,2046,4,50,3,2,3,4850,23333,8,15,3,3,80,0,8,3,3,5,3,0,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,350,13,3,1,1844,1,56,2,1,1,2335,3157,4,15,3,4,80,3,4,3,3,2,2,2,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
32,1018,2,4,1,439,1,74,4,2,4,5055,10557,7,16,3,3,80,0,10,0,2,7,7,0,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35,619,1,3,1,600,2,85,3,2,3,4717,18659,9,11,3,3,80,0,15,2,3,11,9,6,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
42,622,2,4,1,659,3,81,3,2,4,4089,5718,1,13,3,2,80,2,10,4,3,10,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,504,10,3,1,342,1,61,3,3,3,10048,22573,6,11,3,2,80,2,17,5,3,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
40,750,12,3,1,1829,2,47,3,2,1,4448,10748,2,12,3,2,80,1,15,3,3,7,4,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,1162,24,2,1,1907,1,97,3,1,4,2587,10261,1,16,3,4,80,0,5,3,3,4,2,1,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
34,1069,2,1,1,256,4,45,2,2,3,9547,14074,1,17,3,3,80,0,10,2,2,10,9,1,9,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
31,480,7,2,1,524,2,31,3,2,1,4306,4156,1,12,3,2,80,1,13,5,1,13,10,3,12,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
39,1218,1,1,1,531,2,52,3,5,3,19197,8213,1,14,3,3,80,1,21,3,3,21,8,1,6,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
34,479,7,4,1,1577,1,35,3,1,4,2972,22061,1,13,3,3,80,0,1,4,1,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
30,153,8,2,1,1015,2,73,4,3,1,11416,17802,0,12,3,3,80,3,9,4,2,8,7,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
52,322,28,2,1,1401,4,59,4,4,3,13247,9731,2,11,3,2,80,1,24,3,2,5,3,0,2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
37,482,3,3,1,689,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,2,3,10,7,7,8,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
32,638,8,2,1,865,3,91,4,2,3,5175,22162,5,12,3,3,80,1,9,3,2,5,3,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
